"conflictid_new"|"conflict_type"|"year"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"actor"|"theta"|"theta_sd"|"theta_upper"|"theta_low"
347|"intra"|2008|"India"|0|0|0|1|"Government"|-0.0414046608915052|0.813402394404695|1.30057252030194|-1.79637115384924
347|"intra"|2009|"India"|0|0|0|1|"Government"|-0.00392610905525533|0.785721854323561|1.30331111982919|-1.68282350459111
347|"intra"|2010|"India"|0|0|0|1|"Government"|0.159058004384836|0.743055318722165|1.39043272814311|-1.47896499646412
347|"intra"|2011|"India"|0|0|0|1|"Government"|0.0456486856342032|0.792023783992148|1.34701022898165|-1.73221073141392
347|"intra"|2012|"India"|0|0|0|1|"Government"|-0.0267855115300792|0.80396306260589|1.31954030265232|-1.81432718845414
347|"intra"|2013|"India"|NA|0|0|1|"Government"|0.0952154839851479|0.813427432193616|1.48403283757332|-1.70997506166838
347|"intra"|2014|"India"|0|0|0|1|"Government"|0.0353628226250626|0.787294961775715|1.34396383733443|-1.72023627736064
347|"intra"|1989|"India"|0|NA|0|3|"Rebels"|-0.224156906645041|0.856053004577792|1.30636022222659|-2.06727793478008
347|"intra"|1990|"India"|0|NA|0|3|"Rebels"|-0.115657297023457|0.859798993219995|1.33240265683089|-1.99754133965495
347|"intra"|1991|"India"|0|0|0|3|"Rebels"|-0.190898559778318|0.825974540991325|1.22800856494584|-1.95322166032066
347|"intra"|1992|"India"|0|0|0|3|"Rebels"|-0.196387771825253|0.821350298604782|1.25190421510018|-1.92959897128374
347|"intra"|1993|"India"|0|0|0|3|"Rebels"|-0.270914735147465|0.87298997136898|1.16207793471945|-2.18540107350527
347|"intra"|1994|"India"|0|0|0|3|"Rebels"|-0.186546567084406|0.83192943209959|1.21616757427116|-1.98589408209173
347|"intra"|1995|"India"|0|0|0|3|"Rebels"|-0.118914654104353|0.817351714104831|1.26338762987285|-1.88596079981095
347|"intra"|1996|"India"|0|0|0|3|"Rebels"|-0.0505700064705999|0.793384065795488|1.31425030745737|-1.76393255012739
347|"intra"|1997|"India"|0|0|0|3|"Rebels"|-0.159546514797168|0.830261419457854|1.23606139378967|-1.99919949820781
