"conflictid_new"|"conflict_type"|"year"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"actor"|"theta"|"theta_sd"|"theta_upper"|"theta_low"
338|"intra"|2007|"Iran, Islamic Rep."|0|0|0|3|"Rebels"|-0.412757388520201|0.792627903343721|0.956507108751801|-2.13077795617904
338|"intra"|2008|"Iran, Islamic Rep."|0|0|0|3|"Rebels"|-0.425938941311087|0.786742562838448|0.877671242542654|-2.07724400501486
338|"intra"|2009|"Iran, Islamic Rep."|0|0|0|3|"Rebels"|-0.411603286198025|0.770766264666335|0.891307009188648|-2.07733560115151
338|"intra"|2010|"Iran, Islamic Rep."|0|0|0|3|"Rebels"|-0.416035732638357|0.784584371686349|0.93006073768984|-2.11460739450078
338|"intra"|2011|"Iran, Islamic Rep."|0|0|0|3|"Rebels"|-0.422031110004862|0.779160770578366|0.898590480122982|-2.09021513373294
341|"intra"|1989|"Liberia"|0|0|0|1|"Government"|-0.406290127076012|0.779996729723121|0.935894205965562|-2.10851837249325
341|"intra"|1990|"Liberia"|0|0|0|1|"Government"|-0.414854016927455|0.806005577607594|0.952298116706398|-2.16901272501532
341|"intra"|2000|"Liberia"|2|0|1|1|"Government"|1.26160108479138|0.436583927110854|2.08213020971006|0.329689492084437
341|"intra"|2001|"Liberia"|1|1|1|1|"Government"|1.43175759295492|0.351253185367991|2.10894794911957|0.718053136584342
341|"intra"|2002|"Liberia"|0|1|1|1|"Government"|1.08417930769981|0.405330689516448|1.8317603994152|0.22881082717878
341|"intra"|2003|"Liberia"|2|1|1|1|"Government"|1.63664594263724|0.374240655411892|2.36479729496055|0.8644480794911
341|"intra"|1989|"Liberia"|0|0|0|3|"Rebels"|-0.422331197171599|0.780333112045892|0.928240757918113|-2.03828289056316
341|"intra"|1990|"Liberia"|0|0|0|3|"Rebels"|-0.413231033693895|0.775354045580645|0.909622315951603|-2.07586869906876
341|"intra"|2000|"Liberia"|0|0|0|3|"Rebels"|-0.417726296903018|0.76476719154475|0.92961845060149|-2.07532934274212
341|"intra"|2001|"Liberia"|1|1|0|3|"Rebels"|1.18681179909182|0.405772416215522|1.93659650091077|0.333318253004087
341|"intra"|2002|"Liberia"|1|1|0|3|"Rebels"|1.17926760986759|0.404773437576688|1.95725675307415|0.360688082604463
341|"intra"|2003|"Liberia"|2|2|0|3|"Rebels"|1.67595415532857|0.450483365727472|2.5044576251457|0.744128212907317
342|"intra"|1991|"Spain"|NA|NA|0|1|"Government"|-0.287497707843994|0.878512795335235|1.32843937825866|-2.04692830040959
342|"intra"|1991|"Spain"|NA|NA|0|3|"Rebels"|-0.275625029026912|0.888838186922059|1.37339600538288|-2.14564903144779
347|"intra"|1993|"India"|0|0|0|1|"Government"|-0.415858143782389|0.76886872235986|0.906835547431019|-2.05233800876338
347|"intra"|1994|"India"|0|0|0|1|"Government"|-0.428338474563498|0.806116045519162|0.925836218353097|-2.16853879046341
347|"intra"|1995|"India"|0|0|0|1|"Government"|-0.441175609732173|0.825649065751471|0.955472058004683|-2.2225708935062
347|"intra"|1996|"India"|1|0|1|1|"Government"|1.06787085281015|0.418063551902211|1.82488635324849|0.197683251480537
347|"intra"|1998|"India"|1|0|0|1|"Government"|0.657542561651085|0.504491807488391|1.54059140001034|-0.439631492802756
347|"intra"|1999|"India"|0|0|0|1|"Government"|-0.436184226403064|0.797332013350648|0.914171158186778|-2.11278023295703
347|"intra"|2000|"India"|1|0|1|1|"Government"|1.06146441316952|0.408731992634925|1.81999515896119|0.203076849033862
347|"intra"|2003|"India"|0|NA|1|1|"Government"|0.635887969773765|0.569043983733298|1.64173069884739|-0.613634841309745
347|"intra"|2004|"India"|1|1|1|1|"Government"|1.43166769146143|0.363567772058595|2.12657103096083|0.702120050364544
347|"intra"|2005|"India"|0|0|0|1|"Government"|-0.43701033581348|0.81507650270269|0.932874825543465|-2.24625319653182
347|"intra"|2006|"India"|0|1|0|1|"Government"|0.694108975917128|0.506169641440826|1.57639979651705|-0.419046069755814
347|"intra"|2007|"India"|0|0|0|1|"Government"|-0.433684842504267|0.798971288765237|0.924922724704879|-2.13325530363457
347|"intra"|2008|"India"|0|0|0|1|"Government"|-0.431722525543613|0.795163605663894|0.939114786368476|-2.17286389345339
347|"intra"|2009|"India"|0|0|0|1|"Government"|-0.4053818230587|0.770314985919814|0.90814867904008|-2.06160315932101
347|"intra"|1993|"India"|0|0|0|3|"Rebels"|-0.413988651382747|0.767104094113524|0.900399668360249|-2.05901269069007
347|"intra"|1994|"India"|0|0|0|3|"Rebels"|-0.411389219692832|0.804671648816088|0.967186617613545|-2.2037280961641
347|"intra"|1995|"India"|0|0|0|3|"Rebels"|-0.413722847341645|0.780904176759175|0.934020201909747|-2.06510775022634
347|"intra"|1996|"India"|0|0|0|3|"Rebels"|-0.396968170910469|0.765724654751912|0.934695346906142|-2.0844577024535
